# t qw qx qy qz x y z vx vy vz p q r ax ay az
0.598 0.76029 -0.0147041 0.0158989 0.649222 10.2617 27.2035 13.0306 12.5823 0.0305621 0.00464536 -0.0123272 0.0277437 0.303156 2.85266 0.70852 0.0818811 
0.599 0.760191 -0.0147154 0.0159077 0.649338 10.2743 27.2036 13.0306 12.5821 0.0334919 0.00460248 -0.0123244 0.0277468 0.303067 2.85431 0.706512 0.0819511 
0.6 0.760093 -0.0147266 0.0159165 0.649453 10.2868 27.2036 13.0306 12.5818 0.0364231 0.00455952 -0.0123215 0.0277498 0.302978 2.85594 0.7045 0.0820205 
0.601 0.759994 -0.0147379 0.0159252 0.649568 10.2994 27.2036 13.0306 12.5816 0.0393554 0.00451649 -0.0123187 0.0277529 0.302889 2.85754 0.702483 0.0820892 
0.602 0.759895 -0.0147492 0.015934 0.649683 10.312 27.2037 13.0306 12.5813 0.0422889 0.00447337 -0.0123157 0.0277558 0.302798 2.85912 0.700462 0.0821572 
0.603 0.759797 -0.0147605 0.0159428 0.649798 10.3246 27.2037 13.0306 12.5811 0.0452235 0.00443018 -0.0123128 0.0277587 0.302706 2.86067 0.698437 0.0822244 
0.604 0.759698 -0.0147718 0.0159516 0.649912 10.3372 27.2038 13.0306 12.5808 0.0481593 0.00438692 -0.0123098 0.0277616 0.302614 2.86219 0.696407 0.082291 
0.605 0.759599 -0.0147831 0.0159604 0.650027 10.3497 27.2038 13.0306 12.5806 0.0510962 0.00434358 -0.0123068 0.0277644 0.302521 2.86368 0.694373 0.0823569 
0.606 0.759501 -0.0147943 0.0159691 0.650142 10.3623 27.2039 13.0306 12.5803 0.0540342 0.00430016 -0.0123037 0.0277672 0.302427 2.86515 0.692335 0.082422 
0.607 0.759402 -0.0148056 0.0159779 0.650257 10.3749 27.2039 13.0306 12.5801 0.0569732 0.00425667 -0.0123006 0.0277699 0.302332 2.86659 0.690292 0.0824865 
0.608 0.759304 -0.0148169 0.0159867 0.650371 10.3875 27.204 13.0306 12.5798 0.0599132 0.0042131 -0.0122975 0.0277725 0.302236 2.86801 0.688245 0.0825502 
0.609 0.759205 -0.0148282 0.0159955 0.650486 10.4001 27.2041 13.0306 12.5796 0.0628543 0.00416945 -0.0122944 0.0277751 0.30214 2.8694 0.686194 0.0826133 
0.61 0.759106 -0.0148395 0.0160043 0.650601 10.4126 27.2041 13.0306 12.5794 0.0657963 0.00412574 -0.0122912 0.0277777 0.302042 2.87076 0.684139 0.0826756 
0.611 0.759008 -0.0148508 0.0160131 0.650715 10.4252 27.2042 13.0306 12.5791 0.0687392 0.00408195 -0.012288 0.0277802 0.301944 2.87209 0.682079 0.0827372 
0.612 0.758909 -0.014862 0.0160219 0.65083 10.4378 27.2043 13.0306 12.5789 0.0716831 0.00403808 -0.0122847 0.0277827 0.301845 2.8734 0.680015 0.082798 
0.613 0.758811 -0.0148733 0.0160306 0.650944 10.4504 27.2043 13.0307 12.5787 0.0746279 0.00399414 -0.0122814 0.0277851 0.301745 2.87468 0.677946 0.0828581 
0.614 0.758712 -0.0148846 0.0160394 0.651058 10.463 27.2044 13.0307 12.5784 0.0775735 0.00395013 -0.0122781 0.0277874 0.301645 2.87593 0.675873 0.0829176 
0.615 0.758614 -0.0148959 0.0160482 0.651173 10.4755 27.2045 13.0307 12.5782 0.08052 0.00390605 -0.0122748 0.0277897 0.301543 2.87716 0.673796 0.0829762 
0.616 0.758515 -0.0149072 0.016057 0.651287 10.4881 27.2046 13.0307 12.578 0.0834672 0.00386189 -0.0122714 0.027792 0.301441 2.87836 0.671715 0.0830342 
0.617 0.758417 -0.0149185 0.0160658 0.651401 10.5007 27.2047 13.0307 12.5777 0.0864153 0.00381766 -0.012268 0.0277942 0.301338 2.87953 0.669629 0.0830914 
0.618 0.758318 -0.0149297 0.0160746 0.651515 10.5133 27.2047 13.0307 12.5775 0.0893641 0.00377336 -0.0122646 0.0277963 0.301233 2.88067 0.667539 0.0831478 
0.619 0.75822 -0.014941 0.0160834 0.651629 10.5258 27.2048 13.0307 12.5773 0.0923137 0.00372899 -0.0122611 0.0277984 0.301129 2.88179 0.665445 0.0832036 
0.62 0.758122 -0.0149523 0.0160922 0.651743 10.5384 27.2049 13.0307 12.5771 0.095264 0.00368455 -0.0122576 0.0278005 0.301023 2.88288 0.663346 0.0832585 
0.621 0.758023 -0.0149636 0.016101 0.651857 10.551 27.205 13.0307 12.5768 0.098215 0.00364004 -0.0122541 0.0278025 0.300916 2.88394 0.661244 0.0833128 
0.622 0.757925 -0.0149749 0.0161098 0.651971 10.5636 27.2051 13.0307 12.5766 0.101167 0.00359546 -0.0122505 0.0278044 0.300809 2.88497 0.659136 0.0833662 
0.623 0.757826 -0.0149862 0.0161186 0.652085 10.5762 27.2052 13.0307 12.5764 0.104119 0.00355081 -0.0122469 0.0278063 0.300701 2.88598 0.657025 0.083419 
0.624 0.757728 -0.0149974 0.0161274 0.652199 10.5887 27.2053 13.0307 12.5762 0.107072 0.0035061 -0.0122433 0.0278082 0.300592 2.88696 0.654909 0.0834709 
0.625 0.75763 -0.0150087 0.0161362 0.652313 10.6013 27.2054 13.0307 12.576 0.110025 0.00346131 -0.0122397 0.0278099 0.300482 2.88791 0.652789 0.0835221 
0.626 0.757531 -0.01502 0.016145 0.652426 10.6139 27.2056 13.0307 12.5758 0.112979 0.00341646 -0.012236 0.0278117 0.300371 2.88883 0.650665 0.0835726 
0.627 0.757433 -0.0150313 0.0161538 0.65254 10.6265 27.2057 13.0307 12.5755 0.115933 0.00337153 -0.0122322 0.0278134 0.300259 2.88973 0.648537 0.0836223 
0.628 0.757335 -0.0150426 0.0161626 0.652653 10.639 27.2058 13.0307 12.5753 0.118888 0.00332654 -0.0122285 0.027815 0.300147 2.89059 0.646404 0.0836712 
0.629 0.757237 -0.0150539 0.0161714 0.652767 10.6516 27.2059 13.0307 12.5751 0.121844 0.00328149 -0.0122247 0.0278166 0.300034 2.89143 0.644267 0.0837193 
0.63 0.757138 -0.0150651 0.0161802 0.65288 10.6642 27.206 13.0307 12.5749 0.1248 0.00323636 -0.0122209 0.0278182 0.29992 2.89225 0.642126 0.0837667 
0.631 0.75704 -0.0150764 0.016189 0.652994 10.6768 27.2062 13.0307 12.5747 0.127756 0.00319118 -0.012217 0.0278196 0.299805 2.89303 0.63998 0.0838133 
0.632 0.756942 -0.0150877 0.0161978 0.653107 10.6893 27.2063 13.0307 12.5745 0.130713 0.00314592 -0.0122132 0.0278211 0.299689 2.89378 0.63783 0.0838591 
0.633 0.756844 -0.015099 0.0162066 0.65322 10.7019 27.2064 13.0307 12.5743 0.13367 0.0031006 -0.0122092 0.0278225 0.299572 2.89451 0.635676 0.0839042 
0.634 0.756746 -0.0151103 0.0162154 0.653334 10.7145 27.2065 13.0307 12.5741 0.136627 0.00305522 -0.0122053 0.0278238 0.299455 2.89521 0.633518 0.0839484 
0.635 0.756647 -0.0151215 0.0162242 0.653447 10.7271 27.2067 13.0307 12.5739 0.139585 0.00300977 -0.0122013 0.0278251 0.299337 2.89588 0.631355 0.0839919 
0.636 0.756549 -0.0151328 0.016233 0.65356 10.7396 27.2068 13.0307 12.5737 0.142543 0.00296426 -0.0121973 0.0278263 0.299218 2.89652 0.629188 0.0840346 
0.637 0.756451 -0.0151441 0.0162418 0.653673 10.7522 27.207 13.0307 12.5735 0.145501 0.00291868 -0.0121933 0.0278275 0.299098 2.89714 0.627017 0.0840765 
0.638 0.756353 -0.0151554 0.0162506 0.653786 10.7648 27.2071 13.0307 12.5733 0.148459 0.00287305 -0.0121892 0.0278286 0.298977 2.89772 0.624842 0.0841175 
0.639 0.756255 -0.0151666 0.0162594 0.653899 10.7773 27.2073 13.0307 12.5731 0.151418 0.00282734 -0.0121851 0.0278297 0.298855 2.89828 0.622662 0.0841578 
0.64 0.756157 -0.0151779 0.0162682 0.654012 10.7899 27.2074 13.0307 12.5729 0.154377 0.00278158 -0.0121809 0.0278308 0.298733 2.89881 0.620479 0.0841973 
0.641 0.756059 -0.0151892 0.016277 0.654125 10.8025 27.2076 13.0307 12.5727 0.157335 0.00273576 -0.0121768 0.0278317 0.29861 2.8993 0.618291 0.084236 
0.642 0.755961 -0.0152005 0.0162858 0.654237 10.8151 27.2077 13.0308 12.5725 0.160294 0.00268987 -0.0121726 0.0278327 0.298485 2.89978 0.616098 0.0842739 
0.643 0.755863 -0.0152118 0.0162946 0.65435 10.8276 27.2079 13.0308 12.5723 0.163253 0.00264393 -0.0121683 0.0278335 0.29836 2.90022 0.613902 0.084311 
0.644 0.755765 -0.015223 0.0163034 0.654463 10.8402 27.2081 13.0308 12.5721 0.166213 0.00259792 -0.0121641 0.0278344 0.298235 2.90063 0.611701 0.0843473 
0.645 0.755667 -0.0152343 0.0163122 0.654575 10.8528 27.2082 13.0308 12.5719 0.169172 0.00255185 -0.0121598 0.0278351 0.298108 2.90101 0.609496 0.0843827 
0.646 0.75557 -0.0152456 0.016321 0.654688 10.8654 27.2084 13.0308 12.5717 0.172131 0.00250573 -0.0121554 0.0278359 0.297981 2.90137 0.607287 0.0844174 
0.647 0.755472 -0.0152568 0.0163298 0.6548 10.8779 27.2086 13.0308 12.5715 0.17509 0.00245954 -0.0121511 0.0278366 0.297852 2.9017 0.605074 0.0844512 
0.648 0.755374 -0.0152681 0.0163387 0.654912 10.8905 27.2088 13.0308 12.5713 0.178049 0.0024133 -0.0121467 0.0278372 0.297723 2.90199 0.602856 0.0844842 
0.649 0.755276 -0.0152794 0.0163475 0.655025 10.9031 27.2089 13.0308 12.5712 0.181008 0.002367 -0.0121423 0.0278377 0.297593 2.90226 0.600635 0.0845164 
0.65 0.755178 -0.0152907 0.0163563 0.655137 10.9156 27.2091 13.0308 12.571 0.183967 0.00232064 -0.0121378 0.0278383 0.297462 2.9025 0.598409 0.0845477 
0.651 0.755081 -0.0153019 0.0163651 0.655249 10.9282 27.2093 13.0308 12.5708 0.186925 0.00227423 -0.0121333 0.0278387 0.297331 2.90271 0.596178 0.0845782 
0.652 0.754983 -0.0153132 0.0163739 0.655361 10.9408 27.2095 13.0308 12.5706 0.189884 0.00222776 -0.0121288 0.0278392 0.297198 2.90289 0.593944 0.0846079 
0.653 0.754885 -0.0153245 0.0163827 0.655473 10.9534 27.2097 13.0308 12.5704 0.192842 0.00218123 -0.0121242 0.0278395 0.297065 2.90304 0.591706 0.0846368 
0.654 0.754787 -0.0153357 0.0163915 0.655585 10.9659 27.2099 13.0308 12.5703 0.1958 0.00213465 -0.0121196 0.0278399 0.296931 2.90317 0.589463 0.0846648 
0.655 0.75469 -0.015347 0.0164003 0.655697 10.9785 27.2101 13.0308 12.5701 0.198758 0.00208801 -0.012115 0.0278401 0.296796 2.90326 0.587216 0.0846919 
0.656 0.754592 -0.0153583 0.0164091 0.655809 10.9911 27.2103 13.0308 12.5699 0.201716 0.00204132 -0.0121104 0.0278403 0.29666 2.90332 0.584965 0.0847182 
0.657 0.754495 -0.0153695 0.0164179 0.655921 11.0036 27.2105 13.0308 12.5697 0.204673 0.00199457 -0.0121057 0.0278405 0.296523 2.90336 0.582709 0.0847437 
0.658 0.754397 -0.0153808 0.0164268 0.656033 11.0162 27.2107 13.0308 12.5696 0.20763 0.00194777 -0.012101 0.0278406 0.296386 2.90336 0.58045 0.0847683 
0.659 0.7543 -0.015392 0.0164356 0.656144 11.0288 27.2109 13.0308 12.5694 0.210586 0.00190091 -0.0120962 0.0278407 0.296247 2.90333 0.578186 0.0847921 
0.66 0.754202 -0.0154033 0.0164444 0.656256 11.0413 27.2111 13.0308 12.5692 0.213542 0.00185401 -0.0120914 0.0278407 0.296108 2.90328 0.575918 0.084815 
0.661 0.754105 -0.0154146 0.0164532 0.656367 11.0539 27.2113 13.0308 12.5691 0.216498 0.00180705 -0.0120866 0.0278407 0.295968 2.90319 0.573646 0.0848371 
0.662 0.754007 -0.0154258 0.016462 0.656479 11.0665 27.2115 13.0308 12.5689 0.219453 0.00176004 -0.0120818 0.0278406 0.295827 2.90308 0.57137 0.0848583 
0.663 0.75391 -0.0154371 0.0164708 0.65659 11.079 27.2118 13.0308 12.5687 0.222408 0.00171298 -0.0120769 0.0278404 0.295686 2.90293 0.56909 0.0848786 
0.664 0.753812 -0.0154483 0.0164796 0.656701 11.0916 27.212 13.0308 12.5686 0.225362 0.00166586 -0.012072 0.0278403 0.295543 2.90276 0.566805 0.084898 
0.665 0.753715 -0.0154596 0.0164884 0.656813 11.1042 27.2122 13.0308 12.5684 0.228316 0.0016187 -0.0120671 0.02784 0.2954 2.90255 0.564516 0.0849166 
0.666 0.753618 -0.0154708 0.0164973 0.656924 11.1168 27.2124 13.0308 12.5682 0.231269 0.00157149 -0.0120621 0.0278397 0.295256 2.90232 0.562224 0.0849343 
0.667 0.75352 -0.0154821 0.0165061 0.657035 11.1293 27.2127 13.0308 12.5681 0.234221 0.00152423 -0.0120571 0.0278394 0.295111 2.90206 0.559926 0.0849512 
0.668 0.753423 -0.0154934 0.0165149 0.657146 11.1419 27.2129 13.0308 12.5679 0.237173 0.00147692 -0.012052 0.027839 0.294965 2.90176 0.557625 0.0849671 
0.669 0.753326 -0.0155046 0.0165237 0.657257 11.1545 27.2131 13.0308 12.5678 0.240124 0.00142956 -0.012047 0.0278385 0.294818 2.90144 0.55532 0.0849822 
0.67 0.753229 -0.0155159 0.0165325 0.657368 11.167 27.2134 13.0308 12.5676 0.243074 0.00138215 -0.0120419 0.0278381 0.294671 2.90108 0.55301 0.0849964 
0.671 0.753132 -0.0155271 0.0165413 0.657479 11.1796 27.2136 13.0308 12.5674 0.246024 0.0013347 -0.0120367 0.0278375 0.294522 2.90069 0.550697 0.0850097 
0.672 0.753034 -0.0155384 0.0165501 0.657589 11.1922 27.2139 13.0308 12.5673 0.248973 0.0012872 -0.0120316 0.0278369 0.294373 2.90028 0.548379 0.0850221 
0.673 0.752937 -0.0155496 0.0165589 0.6577 11.2047 27.2141 13.0308 12.5671 0.251921 0.00123965 -0.0120264 0.0278363 0.294223 2.89983 0.546057 0.0850337 
0.674 0.75284 -0.0155608 0.0165678 0.657811 11.2173 27.2144 13.0308 12.567 0.254869 0.00119206 -0.0120211 0.0278356 0.294072 2.89936 0.543731 0.0850443 
0.675 0.752743 -0.0155721 0.0165766 0.657921 11.2299 27.2146 13.0308 12.5668 0.257815 0.00114443 -0.0120159 0.0278348 0.29392 2.89885 0.541401 0.085054 
0.676 0.752646 -0.0155833 0.0165854 0.658032 11.2424 27.2149 13.0308 12.5667 0.260761 0.00109675 -0.0120106 0.027834 0.293768 2.89831 0.539067 0.0850628 
0.677 0.752549 -0.0155946 0.0165942 0.658142 11.255 27.2152 13.0308 12.5665 0.263705 0.00104902 -0.0120052 0.0278332 0.293614 2.89774 0.536728 0.0850707 
0.678 0.752452 -0.0156058 0.016603 0.658252 11.2676 27.2154 13.0308 12.5664 0.266649 0.00100125 -0.0119999 0.0278323 0.29346 2.89714 0.534386 0.0850778 
0.679 0.752355 -0.015617 0.0166118 0.658363 11.2801 27.2157 13.0308 12.5663 0.269592 0.000953441 -0.0119945 0.0278313 0.293305 2.89651 0.532039 0.0850839 
0.68 0.752259 -0.0156283 0.0166206 0.658473 11.2927 27.216 13.0308 12.5661 0.272534 0.000905587 -0.0119891 0.0278303 0.293149 2.89585 0.529688 0.085089 
0.681 0.752162 -0.0156395 0.0166294 0.658583 11.3053 27.2162 13.0308 12.566 0.275475 0.000857691 -0.0119836 0.0278293 0.292993 2.89516 0.527333 0.0850933 
0.682 0.752065 -0.0156508 0.0166382 0.658693 11.3178 27.2165 13.0308 12.5658 0.278414 0.000809754 -0.0119781 0.0278282 0.292835 2.89444 0.524974 0.0850967 
0.683 0.751968 -0.015662 0.0166471 0.658803 11.3304 27.2168 13.0308 12.5657 0.281353 0.000761776 -0.0119726 0.027827 0.292677 2.89368 0.522611 0.0850991 
0.684 0.751872 -0.0156732 0.0166559 0.658913 11.343 27.2171 13.0308 12.5656 0.284291 0.000713757 -0.011967 0.0278258 0.292517 2.8929 0.520244 0.0851006 
0.685 0.751775 -0.0156844 0.0166647 0.659023 11.3555 27.2174 13.0308 12.5654 0.287227 0.0006657 -0.0119615 0.0278245 0.292357 2.89208 0.517873 0.0851012 
0.686 0.751678 -0.0156957 0.0166735 0.659132 11.3681 27.2177 13.0308 12.5653 0.290162 0.000617602 -0.0119558 0.0278232 0.292196 2.89123 0.515497 0.0851008 
0.687 0.751582 -0.0157069 0.0166823 0.659242 11.3807 27.2179 13.0308 12.5652 0.293096 0.000569467 -0.0119502 0.0278219 0.292035 2.89036 0.513118 0.0850995 
0.688 0.751485 -0.0157181 0.0166911 0.659352 11.3932 27.2182 13.0308 12.565 0.296029 0.000521293 -0.0119445 0.0278205 0.291872 2.88945 0.510734 0.0850973 
0.689 0.751389 -0.0157293 0.0166999 0.659461 11.4058 27.2185 13.0308 12.5649 0.298961 0.000473082 -0.0119388 0.027819 0.291709 2.88851 0.508347 0.0850941 
0.69 0.751292 -0.0157406 0.0167087 0.659571 11.4183 27.2188 13.0308 12.5648 0.301891 0.000424834 -0.011933 0.0278175 0.291544 2.88753 0.505955 0.08509 
0.691 0.751196 -0.0157518 0.0167175 0.65968 11.4309 27.2191 13.0308 12.5646 0.30482 0.000376549 -0.0119272 0.0278159 0.291379 2.88653 0.503559 0.0850849 
0.692 0.751099 -0.015763 0.0167263 0.659789 11.4435 27.2194 13.0308 12.5645 0.307747 0.000328229 -0.0119214 0.0278143 0.291213 2.8855 0.501159 0.0850789 
0.693 0.751003 -0.0157742 0.0167351 0.659898 11.456 27.2198 13.0308 12.5644 0.310674 0.000279873 -0.0119156 0.0278127 0.291047 2.88443 0.498755 0.085072 
0.694 0.750906 -0.0157854 0.016744 0.660008 11.4686 27.2201 13.0308 12.5643 0.313598 0.000231483 -0.0119097 0.0278109 0.290879 2.88333 0.496347 0.0850641 
0.695 0.75081 -0.0157967 0.0167528 0.660117 11.4812 27.2204 13.0308 12.5641 0.316522 0.000183058 -0.0119038 0.0278092 0.290711 2.8822 0.493935 0.0850552 
0.696 0.750714 -0.0158079 0.0167616 0.660226 11.4937 27.2207 13.0308 12.564 0.319443 0.0001346 -0.0118978 0.0278074 0.290541 2.88104 0.491519 0.0850453 
0.697 0.750618 -0.0158191 0.0167704 0.660334 11.5063 27.221 13.0308 12.5639 0.322364 8.61093e-05 -0.0118919 0.0278055 0.290371 2.87985 0.489098 0.0850345 
0.698 0.750521 -0.0158303 0.0167792 0.660443 11.5189 27.2213 13.0308 12.5638 0.325282 3.7586e-05 -0.0118859 0.0278036 0.2902 2.87862 0.486674 0.0850228 
0.699 0.750425 -0.0158415 0.016788 0.660552 11.5314 27.2217 13.0308 12.5637 0.3282 -1.09692e-05 -0.0118798 0.0278016 0.290028 2.87736 0.484245 0.08501 
0.7 0.750329 -0.0158527 0.0167968 0.660661 11.544 27.222 13.0308 12.5636 0.331115 -5.95556e-05 -0.0118737 0.0277996 0.289856 2.87607 0.481813 0.0849963 
0.701 0.750233 -0.0158639 0.0168056 0.660769 11.5566 27.2223 13.0308 12.5634 0.334029 -0.000108173 -0.0118676 0.0277975 0.289682 2.87475 0.479377 0.0849817 
0.702 0.750137 -0.0158751 0.0168144 0.660878 11.5691 27.2227 13.0308 12.5633 0.336941 -0.00015682 -0.0118615 0.0277954 0.289508 2.8734 0.476936 0.084966 
0.703 0.750041 -0.0158863 0.0168232 0.660986 11.5817 27.223 13.0308 12.5632 0.339852 -0.000205496 -0.0118553 0.0277932 0.289333 2.87201 0.474491 0.0849493 
0.704 0.749945 -0.0158975 0.016832 0.661095 11.5942 27.2233 13.0308 12.5631 0.342761 -0.000254202 -0.0118491 0.027791 0.289157 2.8706 0.472043 0.0849317 
0.705 0.749849 -0.0159087 0.0168408 0.661203 11.6068 27.2237 13.0308 12.563 0.345668 -0.000302935 -0.0118429 0.0277887 0.28898 2.86915 0.46959 0.0849131 
0.706 0.749754 -0.0159199 0.0168496 0.661311 11.6194 27.224 13.0308 12.5629 0.348573 -0.000351697 -0.0118366 0.0277864 0.288803 2.86767 0.467133 0.0848935 
0.707 0.749658 -0.0159311 0.0168584 0.661419 11.6319 27.2244 13.0308 12.5628 0.351477 -0.000400485 -0.0118303 0.027784 0.288624 2.86615 0.464673 0.0848729 
0.708 0.749562 -0.0159423 0.0168672 0.661527 11.6445 27.2247 13.0308 12.5627 0.354378 -0.0004493 -0.011824 0.0277816 0.288445 2.86461 0.462208 0.0848513 
0.709 0.749466 -0.0159534 0.016876 0.661635 11.6571 27.2251 13.0308 12.5626 0.357278 -0.000498141 -0.0118176 0.0277791 0.288265 2.86303 0.459739 0.0848287 
0.71 0.749371 -0.0159646 0.0168848 0.661743 11.6696 27.2255 13.0308 12.5625 0.360176 -0.000547007 -0.0118112 0.0277766 0.288084 2.86141 0.457266 0.0848051 
0.711 0.749275 -0.0159758 0.0168936 0.661851 11.6822 27.2258 13.0308 12.5624 0.363072 -0.000595898 -0.0118048 0.027774 0.287902 2.85977 0.454789 0.0847805 
0.712 0.749179 -0.015987 0.0169024 0.661958 11.6947 27.2262 13.0308 12.5623 0.365966 -0.000644813 -0.0117983 0.0277714 0.287719 2.85809 0.452309 0.0847549 
0.713 0.749084 -0.0159982 0.0169112 0.662066 11.7073 27.2265 13.0308 12.5622 0.368857 -0.000693751 -0.0117918 0.0277687 0.287536 2.85638 0.449824 0.0847282 
0.714 0.748988 -0.0160093 0.01692 0.662174 11.7199 27.2269 13.0308 12.5621 0.371747 -0.000742712 -0.0117852 0.027766 0.287351 2.85464 0.447335 0.0847006 
0.715 0.748893 -0.0160205 0.0169288 0.662281 11.7324 27.2273 13.0308 12.562 0.374635 -0.000791696 -0.0117787 0.0277632 0.287166 2.85287 0.444842 0.0846719 
0.716 0.748798 -0.0160317 0.0169376 0.662388 11.745 27.2277 13.0308 12.5619 0.377521 -0.0008407 -0.0117721 0.0277604 0.28698 2.85106 0.442345 0.0846422 
0.717 0.748702 -0.0160429 0.0169464 0.662496 11.7576 27.228 13.0308 12.5618 0.380404 -0.000889726 -0.0117655 0.0277575 0.286793 2.84922 0.439844 0.0846115 
0.718 0.748607 -0.016054 0.0169552 0.662603 11.7701 27.2284 13.0308 12.5617 0.383285 -0.000938773 -0.0117588 0.0277545 0.286606 2.84735 0.437339 0.0845798 
0.719 0.748512 -0.0160652 0.016964 0.66271 11.7827 27.2288 13.0308 12.5617 0.386165 -0.000987839 -0.0117521 0.0277516 0.286417 2.84544 0.434831 0.084547 
0.72 0.748416 -0.0160764 0.0169728 0.662817 11.7952 27.2292 13.0308 12.5616 0.389041 -0.00103692 -0.0117454 0.0277485 0.286228 2.8435 0.432318 0.0845132 
0.721 0.748321 -0.0160875 0.0169816 0.662924 11.8078 27.2296 13.0308 12.5615 0.391916 -0.00108603 -0.0117386 0.0277454 0.286038 2.84153 0.429801 0.0844784 
0.722 0.748226 -0.0160987 0.0169903 0.663031 11.8204 27.23 13.0308 12.5614 0.394788 -0.00113515 -0.0117318 0.0277423 0.285847 2.83952 0.42728 0.0844425 
0.723 0.748131 -0.0161098 0.0169991 0.663138 11.8329 27.2304 13.0308 12.5613 0.397658 -0.00118429 -0.011725 0.0277391 0.285655 2.83748 0.424755 0.0844056 
0.724 0.748036 -0.016121 0.0170079 0.663244 11.8455 27.2308 13.0308 12.5612 0.400526 -0.00123344 -0.0117181 0.0277359 0.285462 2.83541 0.422227 0.0843676 
0.725 0.747941 -0.0161321 0.0170167 0.663351 11.858 27.2312 13.0308 12.5612 0.403391 -0.00128261 -0.0117112 0.0277326 0.285269 2.8333 0.419694 0.0843286 
0.726 0.747846 -0.0161433 0.0170255 0.663457 11.8706 27.2316 13.0308 12.5611 0.406254 -0.0013318 -0.0117043 0.0277292 0.285074 2.83117 0.417157 0.0842885 
0.727 0.747751 -0.0161544 0.0170343 0.663564 11.8832 27.232 13.0308 12.561 0.409114 -0.001381 -0.0116973 0.0277258 0.284879 2.82899 0.414616 0.0842474 
0.728 0.747656 -0.0161656 0.0170431 0.66367 11.8957 27.2324 13.0308 12.5609 0.411972 -0.00143022 -0.0116903 0.0277224 0.284683 2.82679 0.412072 0.0842052 
0.729 0.747562 -0.0161767 0.0170519 0.663776 11.9083 27.2328 13.0308 12.5609 0.414827 -0.00147944 -0.0116833 0.0277189 0.284486 2.82455 0.409523 0.084162 
0.73 0.747467 -0.0161879 0.0170606 0.663883 11.9209 27.2332 13.0308 12.5608 0.41768 -0.00152868 -0.0116763 0.0277154 0.284289 2.82227 0.406971 0.0841177 
0.731 0.747372 -0.016199 0.0170694 0.663989 11.9334 27.2337 13.0308 12.5607 0.42053 -0.00157794 -0.0116692 0.0277118 0.28409 2.81997 0.404414 0.0840723 
0.732 0.747278 -0.0162101 0.0170782 0.664095 11.946 27.2341 13.0308 12.5606 0.423377 -0.0016272 -0.011662 0.0277081 0.283891 2.81763 0.401854 0.0840258 
0.733 0.747183 -0.0162213 0.017087 0.664201 11.9585 27.2345 13.0308 12.5606 0.426222 -0.00167648 -0.0116549 0.0277044 0.283691 2.81525 0.399289 0.0839783 
0.734 0.747089 -0.0162324 0.0170958 0.664306 11.9711 27.2349 13.0308 12.5605 0.429064 -0.00172576 -0.0116477 0.0277007 0.283489 2.81284 0.396721 0.0839297 
0.735 0.746994 -0.0162435 0.0171045 0.664412 11.9837 27.2354 13.0308 12.5605 0.431904 -0.00177505 -0.0116405 0.0276969 0.283288 2.8104 0.394149 0.08388 
0.736 0.7469 -0.0162547 0.0171133 0.664518 11.9962 27.2358 13.0308 12.5604 0.43474 -0.00182436 -0.0116332 0.027693 0.283085 2.80793 0.391573 0.0838293 
0.737 0.746805 -0.0162658 0.0171221 0.664623 12.0088 27.2362 13.0308 12.5603 0.437574 -0.00187367 -0.0116259 0.0276891 0.282881 2.80541 0.388993 0.0837774 
0.738 0.746711 -0.0162769 0.0171309 0.664729 12.0213 27.2367 13.0308 12.5603 0.440405 -0.00192299 -0.0116186 0.0276852 0.282677 2.80287 0.386409 0.0837245 
0.739 0.746617 -0.016288 0.0171397 0.664834 12.0339 27.2371 13.0308 12.5602 0.443233 -0.00197231 -0.0116112 0.0276812 0.282472 2.80029 0.383821 0.0836705 
